,Brand,Engine Size,Horsepower,Mileage,Price
746,BMW,2,120,70528,57007.439999999995
747,BMW,2,322,111811,101656.68
748,BMW,5,151,192921,85480.68
749,Toyota,2,314,16891,498203.39999999997
750,Toyota,5,284,29048,106872.2
751,BMW,1,393,37567,118499.16
752,BMW,5,376,115267,150453.96
753,BMW,4,350,63171,140956.68
754,Honda,3,336,100040,93375.0
755,BMW,1,397,181920,99768.0
756,Toyota,4,174,188010,60597.0
757,Toyota,3,328,77176,92692.4
758,Honda,4,327,4049,112738.1
759,BMW,3,270,149463,96497.64
760,Honda,3,114,129891,45572.9
761,Toyota,2,386,123064,85619.6
762,Honda,4,275,183441,82843.9
763,Honda,4,292,97563,94901.7
764,BMW,1,105,167743,30338.04
765,BMW,5,279,22588,139039.44
766,BMW,4,306,186746,116857.68
767,BMW,4,324,121108,129107.04
768,Toyota,1,356,22076,81553.4
769,Honda,1,167,76597,43931.3
770,Honda,2,176,185358,43022.2
771,BMW,5,189,174494,98782.32
772,Toyota,5,259,86961,95003.9
773,Toyota,2,359,171243,78262.7
774,BMW,1,335,101526,95158.07999999999
775,Honda,1,241,3073,64314.7
776,Honda,1,275,177181,54883.899999999994
777,Honda,4,113,79789,62239.1
778,Honda,5,242,176246,87424.4
779,Honda,5,318,102299,112201.1
780,Toyota,3,288,12773,87232.7
781,Toyota,3,250,35720,79409.0
782,Toyota,4,210,16541,83982.9
783,Honda,4,255,49571,92907.9
784,BMW,5,340,116605,143364.6
785,Honda,3,128,56746,58948.4
786,BMW,2,116,67546,58430.88
787,Honda,1,153,84010,38694.0
788,Toyota,5,215,31785,90992.5
789,Honda,2,249,82512,67527.8
790,Toyota,4,190,188759,61945.1
791,Toyota,1,205,29583,49888.7
792,BMW,4,271,89167,118395.95999999999
793,BMW,3,291,22439,119211.72
794,BMW,2,162,161684,58545.119999999995
795,Toyota,1,185,28523,46622.7
796,Toyota,1,262,137583,51192.7
797,Honda,4,234,117161,82489.9
798,BMW,5,156,187466,88236.48
799,Honda,2,393,58230,101380.0
800,Honda,1,371,16715,92018.5
801,Toyota,1,370,55787,79683.3
802,Toyota,3,381,82137,102018.3
803,Honda,2,205,41931,62384.9
804,Honda,2,241,12217,75231.3
805,Toyota,1,286,4787,70965.3
806,Honda,2,271,167428,63221.2
807,Toyota,2,260,1634,73671.6
808,Toyota,1,182,28181,48109.9
809,Toyota,1,394,191788,71637.2
810,BMW,4,268,36083,121391.63999999998
811,BMW,4,322,113563,124112.04
812,Toyota,4,395,12809,122686.1
813,Honda,4,100,84949,57122.1
814,Honda,2,261,4092,76979.8
815,BMW,3,280,19129,116826.12000000001
816,BMW,1,316,62303,96500.04
817,Toyota,1,308,89107,66164.3
818,Honda,5,364,165469,113797.1
819,Toyota,3,196,124349,59717.1
820,Toyota,3,293,122233,80970.7
821,Honda,1,372,141525,78271.5
822,Toyota,3,363,89943,97670.7
823,Honda,5,193,71634,86873.6
824,Honda,2,265,165576,65979.4
825,Honda,4,229,135874,79916.6
826,Toyota,5,276,48160,101234.0
827,Toyota,4,269,51717,92369.3
828,BMW,1,210,183591,57619.079999999994
829,BMW,2,116,178986,48119.27999999999
830,Toyota,5,398,141135,117741.5
831,Toyota,3,285,19562,89937.8
832,Toyota,2,225,52354,62562.6
833,Honda,5,264,48281,106641.9
834,Toyota,2,382,68002,91334.8
835,Honda,1,388,118338,84579.2
836,Toyota,3,120,114827,47314.3
837,BMW,4,270,90787,114881.16
838,BMW,4,289,133867,113475.96
839,Toyota,4,237,151104,518571.20000000007
840,Toyota,5,374,488,129359.2
841,Honda,2,218,135015,59106.5
842,Toyota,3,119,94000,48716.0
843,Honda,3,290,47172,91427.8
844,BMW,5,381,12961,167789.87999999998
845,Honda,3,239,166985,70163.5
846,BMW,3,391,54790,139159.19999999998
847,BMW,2,279,51449,98953.32
848,BMW,2,384,172954,107608.32
849,BMW,2,326,88195,108077.4
850,BMW,5,194,99071,110102.27999999998
851,Honda,5,192,5282,93741.8
852,Toyota,5,187,109388,77686.2
853,BMW,3,376,48288,135069.84
854,Toyota,4,166,55203,72283.7
855,BMW,3,116,132349,60987.719999999994
856,BMW,2,343,53784,111930.72
857,Toyota,4,153,159865,59012.5
858,Honda,1,299,109667,65412.3
859,Honda,4,327,140713,100370.7
860,BMW,2,265,122471,89996.27999999998
861,Toyota,2,138,59558,44700.2
862,Honda,2,238,7831,75964.9
863,Toyota,2,134,103772,246376.80000000002
864,Toyota,1,370,54968,81043.2
865,Honda,4,130,59386,66958.4
866,Honda,1,154,114954,35920.6
867,Honda,3,189,198822,56875.8
868,BMW,4,266,101108,113327.04
869,Toyota,3,324,173685,81394.5
870,Honda,3,375,159793,98843.7
871,BMW,3,329,166667,108923.16
872,Honda,2,354,187164,78923.6
873,Honda,4,153,142516,64327.4
874,Toyota,5,300,98653,102813.7
875,Honda,4,232,72798,88501.2
876,Honda,2,265,14781,80739.9
877,BMW,4,189,81676,99761.27999999998
878,Honda,2,346,186662,77952.8
879,Toyota,4,137,161277,52263.3
880,BMW,4,330,56095,138238.19999999998
881,Toyota,3,216,49921,582279.2
882,Honda,1,379,96760,83213.0
883,Toyota,4,221,26939,85829.1
884,BMW,5,260,138684,119857.92
885,Honda,1,120,117111,187433.40000000002
886,Toyota,5,384,160437,114754.3
887,Toyota,4,213,174195,67996.5
888,BMW,2,343,17501,120260.27999999998
889,Toyota,4,164,188336,54932.399999999994
890,BMW,3,180,74090,88096.8
891,BMW,2,313,188793,93790.43999999999
892,Toyota,5,216,128489,82070.1
893,Toyota,4,207,140069,69467.1
894,Toyota,4,229,190557,68095.3
895,BMW,2,229,175129,75618.12
896,Honda,4,314,192421,91804.9
897,Toyota,1,226,193653,40482.7
898,Honda,5,232,179630,88331.0
899,BMW,4,145,87900,89814.0
900,Toyota,4,187,26531,78860.9
901,Honda,2,163,186483,40369.7
902,BMW,3,212,41216,94418.87999999999
903,Toyota,5,390,10138,131787.2
904,Honda,1,263,185710,51395.0
905,BMW,1,286,40046,91631.27999999998
906,BMW,2,288,22965,106330.2
907,Toyota,1,282,30494,64572.6
908,Honda,3,123,90314,53572.6
909,BMW,4,220,95040,106063.2
910,BMW,5,192,141758,104754.23999999999
911,Honda,4,136,121107,65027.3
912,BMW,2,190,168369,374753.51999999996
913,BMW,4,248,51128,115875.84
914,Honda,3,315,183936,79770.4
915,Honda,1,353,127679,587760.8
916,Toyota,5,302,115061,99268.9
917,Toyota,3,225,184800,57893.0
918,Toyota,2,341,46483,83761.7
919,Toyota,5,391,17190,131403.0
920,Toyota,4,151,178071,53368.899999999994
921,BMW,2,374,61264,123730.32
922,Honda,4,374,52978,115468.2
923,BMW,3,382,192624,116577.12000000001
924,BMW,3,355,47706,129304.07999999999
925,Honda,2,158,91581,48692.9
926,Toyota,1,389,94280,80561.0
927,BMW,2,267,140188,86598.23999999999
928,BMW,1,104,167446,29189.279999999995
929,BMW,2,303,163751,92110.68
930,BMW,2,201,8418,86810.64
931,Honda,5,185,147766,79682.4
932,BMW,1,105,189775,29609.399999999998
933,BMW,1,242,107591,71581.08
934,Toyota,3,178,185921,49963.899999999994
935,BMW,4,174,126748,91733.04
936,BMW,3,245,137018,95948.64
937,BMW,1,209,155970,443865.6
938,Honda,5,315,55688,115828.2
939,Honda,1,294,53113,71260.7
940,BMW,4,314,98607,128796.36
941,Toyota,4,246,92827,82373.3
942,Honda,2,308,181651,72694.9
943,Honda,5,219,28900,99774.0
944,Toyota,3,148,178086,45017.399999999994
945,Toyota,5,313,97699,104709.1
946,Honda,2,199,118255,55065.5
947,Toyota,1,397,31216,88476.4
948,Honda,4,179,62378,74863.2
949,BMW,1,279,93432,82718.16
950,Honda,1,216,116743,49727.7
951,BMW,2,186,152173,63858.84
952,BMW,3,316,124644,113871.12000000001
953,Toyota,1,399,14134,89858.6
954,Honda,4,115,145149,56909.1
955,BMW,4,339,162911,126163.07999999999
956,Toyota,3,123,104964,44619.6
957,Toyota,3,270,81287,80389.3
958,Honda,2,189,123159,54102.1
959,Toyota,5,196,193460,73734.0
960,BMW,4,331,172252,118942.56
961,BMW,1,246,139577,66480.36
962,Honda,2,303,65090,81394.0
963,Honda,3,143,179972,47438.8
964,Toyota,1,390,148954,74482.6
965,Honda,5,127,146957,69628.3
966,Honda,3,364,13850,109388.0
967,Toyota,5,177,134380,72131.0
968,BMW,5,154,154241,92648.27999999998
969,Toyota,4,152,70710,63922.0
970,Honda,4,225,88648,505381.19999999995
971,BMW,5,332,174085,131052.59999999999
972,Honda,4,286,146060,90333.0
973,Honda,3,311,65938,94405.2
974,Toyota,5,220,7662,95746.8
975,BMW,5,354,166625,140473.8
976,BMW,2,121,63618,60101.03999999999
977,Honda,2,244,107869,67929.1
978,Honda,2,266,67007,75797.3
979,Toyota,2,296,62767,73098.3
980,Toyota,1,379,97954,80709.6
981,BMW,2,273,66709,97260.12000000001
982,BMW,3,327,195452,104172.96
983,BMW,1,117,48657,50324.76
984,Honda,3,208,123640,66056.0
985,BMW,2,389,163947,112980.36
986,Honda,5,124,28829,81898.1
987,Toyota,1,328,174539,59304.1
988,BMW,5,257,82144,127395.12
989,Honda,3,206,116823,407380.19999999995
990,BMW,3,385,25683,139116.84
991,Honda,1,218,41728,57906.2
992,Toyota,3,387,34581,108638.9
993,BMW,1,167,125693,49563.24
994,Toyota,3,218,82176,68616.4
995,Toyota,5,240,121682,85873.8
996,Honda,4,327,1970,906392.0
997,Honda,2,248,181210,57231.0
998,Honda,2,138,108365,46398.5
999,Toyota,4,384,142003,103913.7
1000,Honda,4,236,73473,87512.7
1001,Honda,1,310,164007,64273.3
1002,Toyota,3,238,90527,70589.3
1003,Toyota,5,181,168094,496409.20000000007
1004,BMW,2,333,109872,107187.36
1005,Honda,4,157,149256,61967.4
1006,Toyota,4,154,172250,55660.0
1007,Honda,4,240,196741,76517.9
1008,Honda,3,305,73477,88703.3
1009,BMW,5,102,183541,76589.87999999999
1010,BMW,4,191,42019,104766.12000000001
1011,Toyota,5,128,19571,74583.9
1012,BMW,2,376,124980,111572.4
1013,Toyota,1,292,160613,275233.5
1014,Toyota,1,140,116816,27288.4
1015,Honda,2,332,139705,82316.5
1016,BMW,1,334,14197,107935.56
1017,Honda,4,121,160739,56124.1
1018,Honda,3,123,21224,57927.6
1019,BMW,1,181,35340,64806.0
1020,Toyota,2,257,160668,56901.2
1021,Toyota,3,326,166661,79479.9
1022,BMW,2,255,158466,79374.48
1023,Toyota,4,266,122930,84403.0
1024,Honda,2,346,48382,91771.8
1025,Honda,4,109,122484,57993.6
1026,Toyota,1,353,12462,84337.8
1027,Toyota,3,390,184840,90798.0
1028,BMW,5,350,154824,142434.72
1029,Honda,3,155,107667,55483.3
1030,BMW,5,275,195954,120262.32
1031,Toyota,1,317,188946,57280.399999999994
1032,Honda,2,249,132953,62734.7
1033,BMW,4,131,76440,88170.0
1034,BMW,4,111,193788,69285.84
1035,Toyota,4,241,453,91508.7
1036,BMW,1,280,99890,82668.0
1037,BMW,1,115,112649,42151.32
1038,Toyota,5,120,181275,58322.5
1039,Toyota,3,244,88154,71327.6
1040,Honda,3,138,11983,61551.7
1041,Toyota,2,146,143139,310032.8
1042,Toyota,5,183,82637,83166.3
1043,Toyota,1,169,114442,33895.8
1044,Toyota,1,374,105995,78928.5
1045,Honda,4,190,78862,75432.8
1046,Honda,5,331,94450,116215.0
1047,Honda,5,196,71104,88784.6
1048,Toyota,1,143,155058,27850.199999999997
1049,Toyota,5,268,67519,98166.1
1050,Honda,4,157,138605,63270.5
1051,BMW,4,174,188993,83004.84
1052,Toyota,1,323,137412,60963.8
1053,Toyota,1,394,94169,81741.1
1054,Toyota,5,253,188059,760707.9
1055,BMW,5,223,190773,107931.23999999999
1056,Honda,3,173,45052,66935.8
1057,BMW,5,200,77924,111598.32
1058,Toyota,5,171,154835,69888.5
1059,Toyota,2,247,117517,62641.3
1060,Toyota,1,361,181720,66730.0
1061,BMW,5,362,177137,143371.56
1062,Toyota,2,255,157332,55402.8
1063,Honda,5,340,120672,115116.8
1064,Honda,1,267,175144,55233.6
1065,Honda,3,348,36318,101277.2
1066,BMW,4,323,125794,125439.12
1067,BMW,1,341,50341,104071.07999999999
1068,Honda,1,191,147172,42548.8
1069,BMW,2,222,178286,68780.87999999999
1070,Honda,2,162,8740,57063.0
1071,BMW,2,149,192994,51954.719999999994
1072,BMW,3,177,21092,93702.96
1073,BMW,2,369,175415,105111.0
1074,Honda,1,164,104325,37902.5
1075,BMW,2,247,118264,84306.72
1076,BMW,5,283,33393,135922.44
1077,BMW,5,175,165633,99534.84
1078,Toyota,4,301,100351,91089.9
1079,BMW,5,191,98070,109191.59999999999
1080,Honda,4,155,167767,61528.3
1081,BMW,5,272,95436,128987.27999999998
1082,BMW,3,223,70969,95514.12000000001
1083,Honda,4,115,68004,64554.6
1084,BMW,5,187,117206,106330.07999999999
1085,Honda,4,271,32234,98567.6
1086,Honda,4,154,136348,63430.2
1087,BMW,5,368,82062,152814.96
1088,Toyota,1,340,182831,60683.899999999994
1089,Honda,2,355,178675,80815.5
1090,BMW,4,103,88284,74137.92
1091,BMW,4,181,62581,99771.48
1092,BMW,4,367,129037,138161.16
1093,BMW,2,388,5602,132041.76
1094,Toyota,4,163,52543,71816.7
1095,Honda,4,399,66037,119680.3
1096,BMW,5,123,15686,105403.68
1097,Honda,1,101,96010,29343.0
1098,Toyota,3,348,171648,84754.2
1099,Honda,3,155,101176,57453.4
1100,Honda,2,135,183943,34942.7
1101,Honda,3,383,123650,101783.0
1102,Honda,1,320,128282,355649.0
1103,Honda,3,242,592,83921.8
1104,Honda,1,194,48322,49824.8
1105,Honda,1,237,117677,55405.3
1106,Toyota,5,187,115807,77634.3
1107,Honda,3,386,62836,109908.4
1108,BMW,4,227,87171,109149.48
1109,Honda,2,195,72421,57419.9
1110,BMW,4,246,174529,98347.32
1111,Toyota,3,244,111471,69890.9
1112,Honda,3,168,159781,56175.9
1113,Honda,4,239,190586,77902.4
1114,Toyota,5,357,153101,107152.9
1115,Honda,3,159,147132,52257.8
1116,BMW,5,304,14533,145398.84
1117,Toyota,2,397,183570,85100.0
1118,BMW,3,397,196399,122553.72
1119,Honda,4,276,2593,102487.7
1120,BMW,5,310,135074,134520.72
1121,Honda,2,168,52271,510173.10000000003
1122,Honda,1,122,186516,21597.399999999998
1123,Honda,2,110,3224,47955.6
1124,BMW,5,272,71104,132238.32
1125,Toyota,3,204,156051,56654.9
1126,BMW,3,234,87816,94201.68
1127,Honda,1,217,175362,44745.8
1128,Honda,5,201,178843,78937.7
1129,BMW,3,265,93313,101780.04
1130,BMW,3,243,41020,101664.0
1131,Honda,5,202,108835,86122.5
1132,BMW,2,165,146588,60535.439999999995
1133,Toyota,4,361,195564,92816.6
1134,Honda,2,178,96807,55215.3
1135,BMW,5,254,29813,132369.24
1136,BMW,2,177,97194,69447.12
1137,BMW,3,380,87345,128956.2
1138,Honda,5,217,128773,88732.7
1139,Toyota,3,207,170049,56437.1
1140,Honda,3,164,53226,67018.4
1141,BMW,3,178,95837,81378.36
1142,Honda,2,320,55887,87568.3
1143,BMW,4,388,188765,132055.8
1144,BMW,1,354,63706,106402.07999999999
1145,Honda,4,346,164194,101598.6
1146,Honda,1,259,60916,64254.4
1147,Honda,5,185,46164,89099.6
1148,BMW,4,302,151095,118505.4
1149,Honda,1,243,41306,63839.4
1150,Honda,3,164,61797,62624.3
1151,Honda,5,221,76440,92150.0
1152,Toyota,4,183,42013,72732.7
1153,Honda,2,268,86321,74488.9
1154,BMW,5,269,160956,118692.47999999998
1155,Toyota,3,351,100958,93430.2
1156,Honda,3,143,142079,51029.1
1157,Toyota,3,370,167116,89683.4
1158,BMW,1,265,3691,91333.07999999999
1159,BMW,4,308,195147,776204.5199999999
1160,BMW,5,196,39650,114292.8
1161,Toyota,4,331,23187,106517.3
1162,Toyota,4,268,63049,90721.1
1163,Toyota,1,388,43552,83637.8
1164,Toyota,1,195,73259,44381.1
1165,Honda,3,321,94059,94745.1
1166,Honda,4,384,5294,122577.6
1167,BMW,1,275,60020,87249.59999999999
1168,BMW,3,301,13828,123480.23999999999
1169,BMW,5,290,49931,141235.08
1170,Honda,1,343,26244,82137.6
1171,Honda,1,125,39575,294724.0
1172,Toyota,5,187,158937,76029.3
1173,BMW,5,261,185901,113445.48
1174,Honda,1,262,33818,65305.2
1175,BMW,5,265,55745,129130.2
1176,BMW,5,347,48518,153852.24
1177,BMW,3,208,120532,84224.16
1178,BMW,1,214,137699,64215.719999999994
1179,Honda,5,331,107870,112120.0
1180,Honda,3,330,69128,98209.2
1181,BMW,1,252,187192,66659.76
1182,Honda,1,252,57533,64581.7
1183,Toyota,1,385,113266,80622.4
1184,Toyota,5,393,112770,121323.0
1185,BMW,5,350,719,156152.52
1186,Toyota,4,294,190190,82293.0
1187,BMW,3,186,113993,81414.84
1188,Toyota,4,155,175688,57758.2
1189,Honda,3,300,111555,87388.5
1190,Honda,2,145,193177,305578.4
1191,Honda,4,159,78901,69891.9
1192,Honda,1,368,62848,85165.2
1193,BMW,2,118,33097,61395.96
1194,BMW,2,383,100914,119077.92
1195,Honda,2,215,63108,64351.2
1196,Honda,3,370,24646,109836.4
1197,Toyota,5,160,144010,71572.0
1198,Toyota,5,232,148256,84693.4
1199,BMW,2,294,53362,103442.16
1200,Toyota,5,294,52647,105714.3
1201,BMW,1,145,47486,58507.68
1202,Toyota,5,317,170243,98616.7
1203,Honda,3,173,22485,69309.5
1204,Honda,2,226,179836,56554.399999999994
1205,Toyota,4,380,185555,98618.5
1206,BMW,1,118,87693,46228.439999999995
1207,BMW,4,370,184085,918393.0
1208,Honda,2,175,23156,61015.4
1209,Honda,2,270,143612,65617.8
1210,BMW,4,339,42954,140629.92
1211,BMW,2,177,54586,73999.68
1212,BMW,2,118,169258,228889.19999999998
1213,Honda,2,386,178717,88700.3
1214,Toyota,5,221,61671,88051.9
1215,BMW,5,326,154114,132955.92
1216,Toyota,3,273,35328,83952.2
1217,Honda,4,327,103052,104058.8
1218,BMW,1,399,78348,111029.04
1219,BMW,4,185,133066,93851.27999999998
1220,Toyota,4,184,55824,72716.6
1221,BMW,3,122,37606,76542.48
1222,BMW,5,284,75675,135732.6
1223,BMW,1,196,180957,54395.16
1224,BMW,1,361,165185,96258.59999999999
1225,BMW,3,120,180720,60123.6
1226,Toyota,2,237,46085,64590.5
1227,Honda,4,201,172636,71131.4
1228,Honda,4,138,154130,59206.0
1229,Honda,1,373,135516,76966.4
1230,Honda,4,362,40386,114894.4
1231,Honda,1,302,118925,67745.5
1232,Toyota,5,194,139971,79616.9
1233,Toyota,5,102,716,73352.4
1234,Toyota,1,156,87573,34985.7
1235,BMW,3,398,144521,126610.68
1236,Toyota,4,131,199133,47172.7
1237,Toyota,1,385,111740,76188.0
1238,Toyota,3,152,3873,60663.7
1239,Honda,5,150,195912,66033.8
1240,Honda,4,160,181255,59797.5
1241,Honda,4,263,34141,94237.9
1242,Honda,5,333,57481,119841.9
1243,Honda,2,373,23216,99700.4
1244,BMW,1,383,168179,96237.72
1245,BMW,3,311,178591,106353.48
1246,BMW,3,177,59163,84020.04
1247,Toyota,2,261,81774,68856.6
1248,Honda,3,317,23588,96482.2
1249,Honda,3,241,91966,75550.4
1250,Toyota,4,105,130737,48552.3
1251,Honda,1,269,184139,54183.1
1252,Toyota,4,153,18286,71889.4
1253,BMW,5,188,138950,105560.4
1254,BMW,4,208,27549,108718.92
1255,Toyota,2,358,40201,89881.9
1256,Toyota,1,301,45070,66881.0
1257,Toyota,2,359,71774,88778.6
1258,Toyota,1,161,18038,42816.2
1259,Toyota,1,292,36539,65423.1
1260,Toyota,1,144,182105,21168.5
1261,Toyota,3,198,20484,71093.6
1262,Toyota,4,258,154686,79813.4
1263,BMW,3,202,181273,75572.04
1264,Toyota,3,277,198718,70055.2
1265,Honda,4,318,14545,109037.5
1266,Honda,2,194,63251,60156.9
1267,Toyota,1,186,173679,30819.1
1268,BMW,2,306,38955,106338.59999999999
1269,Toyota,2,135,53229,42989.1
1270,Toyota,5,164,104928,76253.2
1271,Toyota,3,292,188670,70589.0
1272,Honda,1,338,188055,65312.5
1273,Toyota,4,160,29288,70224.2
1274,Toyota,2,306,3223,83222.7
1275,BMW,5,364,129682,144228.96
1276,Honda,5,341,8381,122807.9
1277,BMW,2,371,16493,128897.63999999998
1278,Honda,2,249,2157,75505.3
1279,Honda,5,358,65668,124384.2
1280,BMW,3,308,76953,117963.23999999999
1281,BMW,5,254,153016,119774.87999999999
1282,Honda,5,171,173542,75146.8
1283,Honda,5,340,67582,119676.8
1284,Honda,3,327,102398,93302.2
1285,Honda,3,232,53667,78790.3
1286,Toyota,3,298,110221,582595.2999999999
1287,Honda,4,270,138869,88000.1
1288,Honda,4,351,62886,113249.4
1289,Honda,4,304,46871,102482.9
1290,Honda,4,304,190920,91523.0
1291,BMW,1,162,94675,52451.4
1292,Honda,1,272,45536,66259.4
1293,Honda,1,327,49909,78011.1
1294,BMW,2,314,147204,94805.52
1295,Toyota,1,155,114209,34065.1
1296,Honda,2,123,148951,35928.9
1297,Toyota,5,175,13745,88066.5
1298,Toyota,1,197,130983,40249.7
1299,Honda,3,352,20180,106290.0
1300,Honda,4,370,141983,106408.7
1301,BMW,2,381,16399,128359.32
1302,Honda,5,334,106723,113992.7
1303,Honda,1,114,46457,34017.3
1304,Toyota,4,208,91012,75106.8
1305,Toyota,3,220,126606,65268.4
1306,BMW,5,259,118579,125023.32
1307,Toyota,3,192,82592,63259.8
1308,Toyota,1,338,151939,509896.8
1309,Honda,2,214,70567,63207.3
1310,BMW,5,236,25781,131331.47999999998
1311,Honda,1,378,51655,88454.5
1312,BMW,1,224,145974,60552.719999999994
1313,Honda,2,210,86936,60681.4
1314,BMW,2,103,164858,41141.03999999999
1315,BMW,1,145,114482,47950.560000000005
1316,Toyota,2,220,151521,51880.9
1317,BMW,5,313,109225,134557.8
1318,BMW,2,355,21067,124472.76
1319,BMW,5,267,115398,127169.04
1320,BMW,1,229,145412,65252.16
1321,Honda,4,398,1085,126532.5
1322,Honda,1,372,184663,71390.7
1323,Toyota,1,338,91292,70732.8
1324,Toyota,1,312,110086,62693.4
1325,BMW,5,189,32402,119054.16
1326,Honda,4,356,133570,106846.0
1327,Toyota,2,361,82742,84531.8
1328,BMW,3,301,181092,103208.16
1329,Honda,5,217,144499,86578.1
1330,Honda,1,184,129788,39527.2
1331,Honda,1,187,66268,50707.2
1332,Toyota,3,337,168201,84601.9
1333,Toyota,2,149,175917,36525.3
1334,BMW,4,238,123311,103015.07999999999
1335,Honda,1,255,168585,53922.5
1336,Honda,3,142,119399,51617.1
1337,BMW,1,144,98108,47979.84
1338,Honda,3,353,27016,102995.4
1339,Toyota,2,353,31865,90453.5
1340,Toyota,3,138,105189,50625.1
1341,BMW,1,240,19389,82797.72
1342,BMW,5,238,134887,114516.36
1343,BMW,2,197,73484,75451.92
1344,BMW,3,388,169502,122884.56
1345,Toyota,5,147,168694,62561.6
1346,BMW,4,258,155070,104994.0
1347,Honda,4,122,12588,69039.2
1348,Toyota,3,279,144193,76121.7
1349,Toyota,2,280,142024,66247.6
1350,Honda,1,219,24049,58716.1
1351,Honda,4,112,97386,61690.4
1352,Honda,5,128,196443,63310.7
1353,Toyota,5,337,170490,103617.0
1354,Toyota,5,182,171931,73248.9
1355,Toyota,4,279,71200,89486.0
1356,Honda,3,320,57303,96497.7
1357,Toyota,4,271,40498,93266.2
1358,Honda,2,399,118632,93663.8
1359,BMW,2,142,179941,50092.67999999999
1360,BMW,3,223,69775,95488.2
1361,BMW,5,124,21646,103084.07999999999
1362,BMW,4,360,73810,139100.4
1363,Honda,3,160,155601,55022.9
1364,Honda,1,370,31200,89830.0
1365,Honda,2,282,130723,70398.7
1366,BMW,1,150,60973,57450.84
1367,Toyota,1,243,154910,45315.0
1368,BMW,4,203,105853,98092.43999999999
1369,Toyota,3,276,148441,74135.9
1370,Honda,1,240,167947,50101.3
1371,Honda,1,170,87623,44103.7
1372,BMW,5,152,80705,104430.59999999999
1373,BMW,5,373,101605,150291.0
1374,Toyota,1,317,139730,59870.0
1375,BMW,4,172,135730,86593.2
1376,Honda,1,121,118192,30887.8
1377,BMW,2,373,108132,116008.56
1378,BMW,3,168,68518,84408.23999999999
1379,Toyota,4,253,123611,81331.9
1380,Honda,5,300,39072,113826.8
1381,BMW,3,111,25627,72395.16
1382,BMW,2,187,105702,70146.96
1383,Toyota,4,191,56174,77282.6
1384,BMW,4,120,34426,90264.48
1385,Honda,4,389,189395,108758.5
1386,Honda,5,125,83588,75179.2
1387,BMW,3,237,103663,97532.04
1388,BMW,2,296,57784,101257.92
1389,Toyota,1,197,150316,37189.4
1390,Honda,1,344,89639,77716.1
1391,BMW,1,356,170990,91134.0
1392,Toyota,3,396,175720,95433.0
1393,Honda,4,305,79075,102645.5
1394,BMW,2,306,163587,91699.56
1395,Toyota,5,303,74756,105589.4
1396,BMW,4,105,3820,90177.59999999999
1397,BMW,5,124,68647,94359.96
1398,BMW,4,351,5677,148831.56
1399,Honda,1,369,134959,80036.1
1400,BMW,4,334,187382,118846.56
1401,Toyota,1,294,101875,60978.5
